# task_id\tcatalog_path\tmirror_path\tstorage\tsize\tsha256\tgit_blob_oid
83d10b06-26d1-4636-a32c-23f92c57f30b	reference_files/cc781e4dc0985c8eb327a53ec03b5900/Population v2.xlsx	gdpval-bench/tasks/0/refs/Population v2.xlsx	git	61470	e64a9d3ba60bbaecef0e6685a57b618e9b321bcd813c79e4460be36bf8c79fb7	b37b145893af170d3a0abeef2792f47a888c1a0a
83d10b06-26d1-4636-a32c-23f92c57f30b	deliverable_files/2837faa0a7a6a95f40dfbe45bf66c7fb/Sample v2.xlsx	gdpval-bench/tasks/0/gold/Sample v2.xlsx	git	79328	72b74484e2eeb6bd1a5b5391220a6dea142f3b7fbd6c218490b1aa633dbafcbb	8cc6c095a2fc5111a546d1dc3832570c47a646d8
7b08cd4d-df60-41ae-9102-8aaa49306ba2	reference_files/4e6e2b8d17f751e483aad52c109813b4/Fall Music Tour Ref File.xlsx	gdpval-bench/tasks/1/refs/Fall Music Tour Ref File.xlsx	git	15961	3d0ebb819537dc8be6a584e938dbae2b646058403798a4130528d71f982886fb	131ab07dcd02b006e19810cd21b12d651ad8d6db
7b08cd4d-df60-41ae-9102-8aaa49306ba2	deliverable_files/d433821741d2c13260a67e94c56ff2df/Fall Music Tour Output.xlsx	gdpval-bench/tasks/1/gold/Fall Music Tour Output.xlsx	git	13370	177f8ac80963256ffee1849d3e959bcd7131a6ab8722d0119f52f56eb99a4eee	377d3f9191e7535a31357611bc167268aaca2ddc
7d7fc9a7-21a7-4b83-906f-416dea5ad04f	reference_files/6498264b7ee431a71a604675222584eb/COA.xlsx	gdpval-bench/tasks/2/refs/COA.xlsx	git	10643	7018fed4750a883d8407e6eaa876c582aa721328ea32a21fefb94e7981673cc8	5a294498389bd8ecf3cadd4282ebf1d6193615cb
7d7fc9a7-21a7-4b83-906f-416dea5ad04f	reference_files/2f0f77ed28ec98110006c77c286558fc/Aurisic_Prepaid_Expenses_Apr25.pdf	gdpval-bench/tasks/2/refs/Aurisic_Prepaid_Expenses_Apr25.pdf	git	6833	97bc326172d029a043b82a9091aae5aa5ff2cc926824159688c5092f6f9f4cfb	28e5cc1e2f4460c9d78c7f0aa59ef7d11a073e95
7d7fc9a7-21a7-4b83-906f-416dea5ad04f	reference_files/7ed8b041310d72169ceb6595819b84a0/Aurisic_Prepaid_Expenses_Mar25.pdf	gdpval-bench/tasks/2/refs/Aurisic_Prepaid_Expenses_Mar25.pdf	git	6133	10a2082e4dc87fc396641841351606d33f801090a876208fe14d512fd1c09e96	160771e7f8872f2f1ccd0b10e469027c9d69f345
7d7fc9a7-21a7-4b83-906f-416dea5ad04f	reference_files/0d96c101001bcad1d8cc0c2d6de5df74/Aurisic_Prepaid_Expenses_Feb25.pdf	gdpval-bench/tasks/2/refs/Aurisic_Prepaid_Expenses_Feb25.pdf	git	2779	ca54cb87100f534e2339369a6a8798b6f1be07f32fe23b9d29d7115ca61f8787	74e971d2e74ed27ceb657806fb8f2d6c90678bfd
7d7fc9a7-21a7-4b83-906f-416dea5ad04f	reference_files/6f09f2533df11e713008a96372fea9bf/Aurisic_Prepaid_Expenses_Jan25.pdf	gdpval-bench/tasks/2/refs/Aurisic_Prepaid_Expenses_Jan25.pdf	git	17640	c00c4b44a0b5ba1453c155e54e963076c50a5809960089afc5f27e1679a4c5b1	e70a606ad334dd296500e07eb4e51cc3a6d3dd94
7d7fc9a7-21a7-4b83-906f-416dea5ad04f	reference_files/2f82ff213ec2ae28a3d84baaee2f5e5a/Aurisic_Prepaid_Insurance.pdf	gdpval-bench/tasks/2/refs/Aurisic_Prepaid_Insurance.pdf	git	347944	da0efd444c9be29c459a52b1f85a753f91ad3667c3bb43bf7cc0d9d862400099	8abed4fb02fbfc2765747197b6ee53e571f5cd83
7d7fc9a7-21a7-4b83-906f-416dea5ad04f	deliverable_files/6d38d3535a408ecad05a8510a0152be4/Aurisic_Amortization_4-25.xlsx	gdpval-bench/tasks/2/gold/Aurisic_Amortization_4-25.xlsx	git	27297	894e8b780163b00ff589075e97e1898c85a469f5503bb66bcc74208efd20a533	8c03c520df115facc3f120b6549386fce62445e1
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/d90786a64afd7f9fb3e85be0b5e111c5/2024 Childcare Statement.pdf	gdpval-bench/tasks/3/refs/2024 Childcare Statement.pdf	git	42884	19ea75060a89c47a1f4878f40a1c61114357bec6c78499f401b75f22d043d49a	1d1169068dba017e3f4ae62255f30e42d38771d3
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/23534bceac9c4a0471d19f9c1ba21a72/Bob & Lisa SMITH LTC PREMIUMS PAID 2024.pdf	gdpval-bench/tasks/3/refs/Bob & Lisa SMITH LTC PREMIUMS PAID 2024.pdf	git	43602	df92e5938cf97fd77969c42d81f1a640228acccc7d14e93963be6b8b5a70d03b	a60d8f4a888dfdaeb0677cac385924a7037e403a
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/ddbdf0aef62823adcbf0ffe0ab5cfe19/BOB 1099-INT.pdf	gdpval-bench/tasks/3/refs/BOB 1099-INT.pdf	git	71061	7a60df5d335cdf5ed7dc6fec2fc42fff8788440f9d7ee61c813fad68d46cbb10	2374a4c710c091f96a01600053676566c72dda39
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/c1f513b6f3f77a61530849b854e54bc4/Bob and Lisa 2024 Estimated Taxes Paid.pdf	gdpval-bench/tasks/3/refs/Bob and Lisa 2024 Estimated Taxes Paid.pdf	git	21438	f040fdad092213bff9e91670657e59872bafbe667e93fe6f13ba164f27840a9a	0a74416d05a90e50b3ba4aefe8e7b63b167dc780
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/cd65ec41e28fd163af154c2361285d5f/COMPLETED 2024 Client Intake Form - Bob and Lisa Smith.pdf	gdpval-bench/tasks/3/refs/COMPLETED 2024 Client Intake Form - Bob and Lisa Smith.pdf	git	113943	5c6b6c2f19326c99cceae3436282564216e4876b5205e2118df2829475a17aa3	3586753b48cf2eaa9a627ba922dee533b8353f6d
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/253eb2488fb3a1877c452dbc486b7b7f/MORTGAGE INTEREST FORM.pdf	gdpval-bench/tasks/3/refs/MORTGAGE INTEREST FORM.pdf	git	101863	762f1c59478493f3e196302d3b84065351fd25ad5d6b73f64291a4d17b8d3ba1	0e9bfb5309abf5a8592f47df1e3182ad23303af6
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/d7cbc50f1ecaa6cde65a056265d55b9a/BOB 1099-B edit.pdf	gdpval-bench/tasks/3/refs/BOB 1099-B edit.pdf	git	261891	a65e9e0f069a8b6db9cef41a8ef7d704f7d157e36032201cf3002291b182d112	d1507b3ac243c9ea3ed24d2638b3ab9b8dad2638
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/82025a6c7590c8b8335acdb85503ff26/BOB 1099-INT Rose Edit.pdf	gdpval-bench/tasks/3/refs/BOB 1099-INT Rose Edit.pdf	git	212664	c292bb307e80cdf80dd55710a3f68fa1dd8448785825fb58c3d03b75e123e313	0ec9ac5bc71c03a33c188202575cee65c29aee0c
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/de2375f30dc2f1a6155cda663e6f48fa/BOB W2 COMPANY X edit.pdf	gdpval-bench/tasks/3/refs/BOB W2 COMPANY X edit.pdf	git	170112	3ea866aaad48833aa76355fbd3f5c4ba21d418dcf073c3c6ca9a067d12c9f781	48af37dd5b9812a9c3abe68162d6fb3eb909f1f4
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/5afd4a8c335623509907c1455aed00cf/BOB W2 COMPANY Z edit.pdf	gdpval-bench/tasks/3/refs/BOB W2 COMPANY Z edit.pdf	git	198603	b97c4009596578bc86bc8da09bbd9c3566268c6352abf0eda937660384f23ddf	8c7af6b9f8abd15aa900b2f85453a6cdc63dbaf5
43dc9778-450b-4b46-b77e-b6d82b202035	reference_files/aeb4899708d6d6db2a471e79048bfd63/LISA 1099-B edit.pdf	gdpval-bench/tasks/3/refs/LISA 1099-B edit.pdf	git	224358	06772d7cb4bab1432a51d2e4299452a282970bca77ad32cb384be1306d59b6f9	b486dda63f583ce21e97ae46be2ff5adb57186e9
