#! FIELDS time cv1 sigma_cv1 height biasf
#! SET multivariate false
#! SET kerneltype gaussian
     100.000000     -2.000000      0.350000      1.200000     10.000000
     200.000000     -0.800000      0.350000      1.100000     10.000000
     300.000000      0.300000      0.350000      0.950000     10.000000
     400.000000      1.500000      0.350000      0.870000     10.000000
     500.000000      2.800000      0.350000      0.800000     10.000000
     600.000000     -1.200000      0.350000      0.740000     10.000000
     700.000000      0.900000      0.350000      0.680000     10.000000
     800.000000     -2.700000      0.350000      0.630000     10.000000
     900.000000      0.100000      0.350000      0.590000     10.000000
    1000.000000      1.800000      0.350000      0.560000     10.000000
    1100.000000     -1.600000      0.350000      0.530000     10.000000
    1200.000000      2.200000      0.350000      0.510000     10.000000
    1300.000000     -0.300000      0.350000      0.490000     10.000000
    1400.000000      1.100000      0.350000      0.470000     10.000000
    1500.000000     -2.400000      0.350000      0.450000     10.000000
    1600.000000      0.600000      0.350000      0.440000     10.000000
    1700.000000     -1.900000      0.350000      0.430000     10.000000
    1800.000000      2.500000      0.350000      0.420000     10.000000
    1900.000000      0.400000      0.350000      0.410000     10.000000
    2000.000000     -0.600000      0.350000      0.400000     10.000000
    2100.000000      1.300000      0.350000      0.395000     10.000000
    2200.000000     -2.100000      0.350000      0.390000     10.000000
    2300.000000      2.900000      0.350000      0.385000     10.000000
    2400.000000     -0.100000      0.350000      0.380000     10.000000
    2500.000000      0.700000      0.350000      0.375000     10.000000
    2600.000000     -1.400000      0.350000      0.370000     10.000000
    2700.000000      2.000000      0.350000      0.365000     10.000000
    2800.000000     -0.900000      0.350000      0.360000     10.000000
    2900.000000      1.600000      0.350000      0.355000     10.000000
    3000.000000     -2.500000      0.350000      0.350000     10.000000
    3100.000000      0.200000      0.350000      0.345000     10.000000
    3200.000000     -1.700000      0.350000      0.340000     10.000000
