variables="x","Mu_tOverMu_inf"
   -0.32808E+00    0.21054E+00
   -0.31775E+00    0.21054E+00
   -0.30774E+00    0.21054E+00
   -0.29804E+00    0.21054E+00
   -0.28864E+00    0.21054E+00
   -0.27953E+00    0.21054E+00
   -0.27071E+00    0.21054E+00
   -0.26217E+00    0.21054E+00
   -0.25389E+00    0.21054E+00
   -0.24587E+00    0.21054E+00
   -0.23810E+00    0.21054E+00
   -0.23056E+00    0.21054E+00
   -0.22327E+00    0.21054E+00
   -0.21620E+00    0.21054E+00
   -0.20935E+00    0.21054E+00
   -0.20271E+00    0.21054E+00
   -0.19628E+00    0.21054E+00
   -0.19004E+00    0.21054E+00
   -0.18400E+00    0.21054E+00
   -0.17815E+00    0.21054E+00
   -0.17248E+00    0.21054E+00
   -0.16698E+00    0.21054E+00
   -0.16165E+00    0.21054E+00
   -0.15648E+00    0.21054E+00
   -0.15148E+00    0.21054E+00
   -0.14663E+00    0.21054E+00
   -0.14192E+00    0.21054E+00
   -0.13737E+00    0.21054E+00
   -0.13295E+00    0.21054E+00
   -0.12866E+00    0.21054E+00
   -0.12451E+00    0.21054E+00
   -0.12048E+00    0.21054E+00
   -0.11657E+00    0.21054E+00
   -0.11279E+00    0.21054E+00
   -0.10911E+00    0.21054E+00
   -0.10555E+00    0.21054E+00
   -0.10210E+00    0.21054E+00
   -0.98745E-01    0.21054E+00
   -0.95494E-01    0.21054E+00
   -0.92339E-01    0.21054E+00
   -0.89279E-01    0.21054E+00
   -0.86309E-01    0.21054E+00
   -0.83427E-01    0.21054E+00
   -0.80629E-01    0.21054E+00
   -0.77913E-01    0.21055E+00
   -0.75277E-01    0.21055E+00
   -0.72716E-01    0.21055E+00
   -0.70230E-01    0.21055E+00
   -0.67814E-01    0.21055E+00
   -0.65468E-01    0.21055E+00
   -0.63188E-01    0.21055E+00
   -0.60972E-01    0.21055E+00
   -0.58818E-01    0.21055E+00
   -0.56724E-01    0.21055E+00
   -0.54687E-01    0.21055E+00
   -0.52706E-01    0.21055E+00
   -0.50778E-01    0.21055E+00
   -0.48902E-01    0.21055E+00
   -0.47075E-01    0.21055E+00
   -0.45296E-01    0.21055E+00
   -0.43564E-01    0.21055E+00
   -0.41875E-01    0.21055E+00
   -0.40229E-01    0.21055E+00
   -0.38623E-01    0.21055E+00
   -0.37057E-01    0.21055E+00
   -0.35529E-01    0.21055E+00
   -0.34036E-01    0.21055E+00
   -0.32578E-01    0.21055E+00
   -0.31153E-01    0.21055E+00
   -0.29760E-01    0.21055E+00
   -0.28397E-01    0.21055E+00
   -0.27063E-01    0.21055E+00
   -0.25756E-01    0.21054E+00
   -0.24476E-01    0.21054E+00
   -0.23220E-01    0.21054E+00
   -0.21988E-01    0.21054E+00
   -0.20778E-01    0.21053E+00
   -0.19589E-01    0.21052E+00
   -0.18420E-01    0.21051E+00
   -0.17270E-01    0.21051E+00
   -0.16137E-01    0.21051E+00
   -0.15020E-01    0.21051E+00
   -0.13919E-01    0.21051E+00
   -0.12832E-01    0.21051E+00
   -0.11758E-01    0.21051E+00
   -0.10696E-01    0.21051E+00
   -0.96453E-02    0.21051E+00
   -0.86039E-02    0.21051E+00
   -0.75712E-02    0.21051E+00
   -0.65463E-02    0.21051E+00
   -0.55279E-02    0.21051E+00
   -0.45152E-02    0.21051E+00
   -0.35071E-02    0.21051E+00
   -0.25025E-02    0.21051E+00
   -0.15005E-02    0.21051E+00
   -0.50000E-03    0.21051E+00
    0.50000E-03    0.21051E+00
    0.15010E-02    0.24155E+00
    0.25039E-02    0.48973E+00
    0.35089E-02    0.83222E+00
    0.45159E-02    0.12347E+01
    0.55249E-02    0.16729E+01
    0.65360E-02    0.21297E+01
    0.75491E-02    0.25984E+01
    0.85644E-02    0.30742E+01
    0.95817E-02    0.35515E+01
    0.10601E-01    0.40297E+01
    0.11623E-01    0.45053E+01
    0.12647E-01    0.49774E+01
    0.13673E-01    0.54445E+01
    0.14701E-01    0.59051E+01
    0.15731E-01    0.63620E+01
    0.16764E-01    0.68111E+01
    0.17799E-01    0.72542E+01
    0.18837E-01    0.76894E+01
    0.19876E-01    0.81207E+01
    0.20918E-01    0.85441E+01
    0.21963E-01    0.89608E+01
    0.23009E-01    0.93724E+01
    0.24059E-01    0.97796E+01
    0.25110E-01    0.10181E+02
    0.26164E-01    0.10578E+02
    0.27221E-01    0.10969E+02
    0.28280E-01    0.11356E+02
    0.29342E-01    0.11739E+02
    0.30406E-01    0.12118E+02
    0.31472E-01    0.12492E+02
    0.32542E-01    0.12864E+02
    0.33614E-01    0.13234E+02
    0.34688E-01    0.13600E+02
    0.35766E-01    0.13963E+02
    0.36846E-01    0.14323E+02
    0.37928E-01    0.14679E+02
    0.39014E-01    0.15037E+02
    0.40102E-01    0.15390E+02
    0.41193E-01    0.15740E+02
    0.42287E-01    0.16090E+02
    0.43384E-01    0.16438E+02
    0.44483E-01    0.16783E+02
    0.45586E-01    0.17128E+02
    0.46691E-01    0.17472E+02
    0.47799E-01    0.17811E+02
    0.48911E-01    0.18153E+02
    0.50025E-01    0.18493E+02
    0.51142E-01    0.18829E+02
    0.52263E-01    0.19169E+02
    0.53386E-01    0.19502E+02
    0.54513E-01    0.19840E+02
    0.55643E-01    0.20174E+02
    0.56776E-01    0.20508E+02
    0.57912E-01    0.20841E+02
    0.59051E-01    0.21174E+02
    0.60194E-01    0.21506E+02
    0.61340E-01    0.21837E+02
    0.62489E-01    0.22169E+02
    0.63641E-01    0.22499E+02
    0.64797E-01    0.22830E+02
    0.65957E-01    0.23159E+02
    0.67120E-01    0.23489E+02
    0.68286E-01    0.23818E+02
    0.69456E-01    0.24147E+02
    0.70629E-01    0.24477E+02
    0.71806E-01    0.24804E+02
    0.72987E-01    0.25135E+02
    0.74171E-01    0.25460E+02
    0.75358E-01    0.25792E+02
    0.76550E-01    0.26118E+02
    0.77745E-01    0.26449E+02
    0.78944E-01    0.26777E+02
    0.80147E-01    0.27105E+02
    0.81354E-01    0.27435E+02
    0.82564E-01    0.27760E+02
    0.83778E-01    0.28093E+02
    0.84997E-01    0.28420E+02
    0.86219E-01    0.28750E+02
    0.87445E-01    0.29080E+02
    0.88676E-01    0.29406E+02
    0.89910E-01    0.29739E+02
    0.91149E-01    0.30068E+02
    0.92391E-01    0.30398E+02
    0.93638E-01    0.30730E+02
    0.94890E-01    0.31058E+02
    0.96145E-01    0.31391E+02
    0.97405E-01    0.31724E+02
    0.98669E-01    0.32051E+02
    0.99937E-01    0.32388E+02
    0.10121E+00    0.32720E+02
    0.10249E+00    0.33050E+02
    0.10377E+00    0.33387E+02
    0.10506E+00    0.33720E+02
    0.10635E+00    0.34052E+02
    0.10764E+00    0.34390E+02
    0.10894E+00    0.34724E+02
    0.11025E+00    0.35058E+02
    0.11156E+00    0.35397E+02
    0.11287E+00    0.35733E+02
    0.11419E+00    0.36068E+02
    0.11552E+00    0.36409E+02
    0.11685E+00    0.36747E+02
    0.11818E+00    0.37083E+02
    0.11952E+00    0.37427E+02
    0.12086E+00    0.37766E+02
    0.12221E+00    0.38103E+02
    0.12357E+00    0.38449E+02
    0.12493E+00    0.38791E+02
    0.12629E+00    0.39130E+02
    0.12766E+00    0.39477E+02
    0.12904E+00    0.39822E+02
    0.13042E+00    0.40164E+02
    0.13181E+00    0.40511E+02
    0.13320E+00    0.40860E+02
    0.13460E+00    0.41205E+02
    0.13600E+00    0.41550E+02
    0.13741E+00    0.41903E+02
    0.13883E+00    0.42252E+02
    0.14025E+00    0.42598E+02
    0.14167E+00    0.42953E+02
    0.14310E+00    0.43307E+02
    0.14454E+00    0.43657E+02
    0.14599E+00    0.44009E+02
    0.14744E+00    0.44367E+02
    0.14889E+00    0.44723E+02
    0.15036E+00    0.45074E+02
    0.15183E+00    0.45435E+02
    0.15330E+00    0.45795E+02
    0.15478E+00    0.46152E+02
    0.15627E+00    0.46509E+02
    0.15777E+00    0.46875E+02
    0.15927E+00    0.47238E+02
    0.16078E+00    0.47597E+02
    0.16229E+00    0.47962E+02
    0.16381E+00    0.48330E+02
    0.16534E+00    0.48696E+02
    0.16687E+00    0.49058E+02
    0.16842E+00    0.49430E+02
    0.16996E+00    0.49802E+02
    0.17152E+00    0.50171E+02
    0.17308E+00    0.50537E+02
    0.17465E+00    0.50915E+02
    0.17623E+00    0.51291E+02
    0.17782E+00    0.51664E+02
    0.17941E+00    0.52036E+02
    0.18101E+00    0.52419E+02
    0.18262E+00    0.52799E+02
    0.18423E+00    0.53176E+02
    0.18585E+00    0.53554E+02
    0.18748E+00    0.53942E+02
    0.18912E+00    0.54327E+02
    0.19077E+00    0.54709E+02
    0.19242E+00    0.55091E+02
    0.19409E+00    0.55485E+02
    0.19576E+00    0.55875E+02
    0.19744E+00    0.56263E+02
    0.19913E+00    0.56650E+02
    0.20082E+00    0.57049E+02
    0.20253E+00    0.57445E+02
    0.20424E+00    0.57839E+02
    0.20596E+00    0.58230E+02
    0.20769E+00    0.58636E+02
    0.20943E+00    0.59038E+02
    0.21118E+00    0.59438E+02
    0.21294E+00    0.59835E+02
    0.21471E+00    0.60246E+02
    0.21648E+00    0.60655E+02
    0.21827E+00    0.61062E+02
    0.22006E+00    0.61466E+02
    0.22187E+00    0.61880E+02
    0.22368E+00    0.62297E+02
    0.22551E+00    0.62711E+02
    0.22734E+00    0.63123E+02
    0.22919E+00    0.63541E+02
    0.23104E+00    0.63965E+02
    0.23291E+00    0.64387E+02
    0.23478E+00    0.64807E+02
    0.23667E+00    0.65228E+02
    0.23856E+00    0.65661E+02
    0.24047E+00    0.66091E+02
    0.24239E+00    0.66520E+02
    0.24431E+00    0.66946E+02
    0.24625E+00    0.67385E+02
    0.24820E+00    0.67824E+02
    0.25017E+00    0.68262E+02
    0.25214E+00    0.68697E+02
    0.25412E+00    0.69138E+02
    0.25612E+00    0.69588E+02
    0.25813E+00    0.70034E+02
    0.26015E+00    0.70479E+02
    0.26218E+00    0.70923E+02
    0.26422E+00    0.71382E+02
    0.26628E+00    0.71839E+02
    0.26835E+00    0.72294E+02
    0.27043E+00    0.72747E+02
    0.27253E+00    0.73210E+02
    0.27463E+00    0.73678E+02
    0.27675E+00    0.74144E+02
    0.27889E+00    0.74607E+02
    0.28103E+00    0.75072E+02
    0.28319E+00    0.75551E+02
    0.28537E+00    0.76029E+02
    0.28756E+00    0.76503E+02
    0.28976E+00    0.76976E+02
    0.29197E+00    0.77462E+02
    0.29420E+00    0.77951E+02
    0.29645E+00    0.78438E+02
    0.29871E+00    0.78923E+02
    0.30098E+00    0.79410E+02
    0.30327E+00    0.79912E+02
    0.30558E+00    0.80412E+02
    0.30790E+00    0.80910E+02
    0.31023E+00    0.81406E+02
    0.31258E+00    0.81914E+02
    0.31495E+00    0.82427E+02
    0.31733E+00    0.82939E+02
    0.31973E+00    0.83448E+02
    0.32215E+00    0.83958E+02
    0.32458E+00    0.84486E+02
    0.32703E+00    0.85012E+02
    0.32949E+00    0.85535E+02
    0.33198E+00    0.86057E+02
    0.33448E+00    0.86590E+02
    0.33700E+00    0.87131E+02
    0.33954E+00    0.87670E+02
    0.34209E+00    0.88207E+02
    0.34467E+00    0.88742E+02
    0.34726E+00    0.89299E+02
    0.34987E+00    0.89853E+02
    0.35250E+00    0.90406E+02
    0.35515E+00    0.90957E+02
    0.35782E+00    0.91518E+02
    0.36051E+00    0.92089E+02
    0.36322E+00    0.92658E+02
    0.36595E+00    0.93226E+02
    0.36870E+00    0.93792E+02
    0.37148E+00    0.94379E+02
    0.37427E+00    0.94966E+02
    0.37708E+00    0.95552E+02
    0.37992E+00    0.96135E+02
    0.38278E+00    0.96726E+02
    0.38566E+00    0.97332E+02
    0.38857E+00    0.97936E+02
    0.39150E+00    0.98539E+02
    0.39445E+00    0.99140E+02
    0.39742E+00    0.99760E+02
    0.40042E+00    0.10038E+03
    0.40344E+00    0.10101E+03
    0.40649E+00    0.10163E+03
    0.40956E+00    0.10225E+03
    0.41266E+00    0.10290E+03
    0.41579E+00    0.10354E+03
    0.41894E+00    0.10418E+03
    0.42211E+00    0.10482E+03
    0.42532E+00    0.10548E+03
    0.42855E+00    0.10614E+03
    0.43181E+00    0.10681E+03
    0.43509E+00    0.10747E+03
    0.43841E+00    0.10814E+03
    0.44175E+00    0.10882E+03
    0.44513E+00    0.10951E+03
    0.44853E+00    0.11020E+03
    0.45196E+00    0.11088E+03
    0.45543E+00    0.11158E+03
    0.45892E+00    0.11229E+03
    0.46245E+00    0.11300E+03
    0.46601E+00    0.11371E+03
    0.46960E+00    0.11443E+03
    0.47322E+00    0.11516E+03
    0.47688E+00    0.11590E+03
    0.48057E+00    0.11663E+03
    0.48430E+00    0.11737E+03
    0.48806E+00    0.11813E+03
    0.49186E+00    0.11889E+03
    0.49569E+00    0.11965E+03
    0.49957E+00    0.12041E+03
    0.50347E+00    0.12118E+03
    0.50742E+00    0.12197E+03
    0.51140E+00    0.12276E+03
    0.51543E+00    0.12355E+03
    0.51949E+00    0.12435E+03
    0.52360E+00    0.12517E+03
    0.52774E+00    0.12599E+03
    0.53193E+00    0.12680E+03
    0.53616E+00    0.12762E+03
    0.54043E+00    0.12847E+03
    0.54475E+00    0.12932E+03
    0.54911E+00    0.13017E+03
    0.55352E+00    0.13102E+03
    0.55797E+00    0.13189E+03
    0.56248E+00    0.13278E+03
    0.56702E+00    0.13366E+03
    0.57162E+00    0.13455E+03
    0.57627E+00    0.13544E+03
    0.58097E+00    0.13637E+03
    0.58572E+00    0.13729E+03
    0.59052E+00    0.13821E+03
    0.59537E+00    0.13913E+03
    0.60028E+00    0.14009E+03
    0.60524E+00    0.14105E+03
    0.61026E+00    0.14201E+03
    0.61534E+00    0.14297E+03
    0.62048E+00    0.14397E+03
    0.62567E+00    0.14497E+03
    0.63093E+00    0.14596E+03
    0.63624E+00    0.14696E+03
    0.64162E+00    0.14800E+03
    0.64706E+00    0.14904E+03
    0.65257E+00    0.15008E+03
    0.65815E+00    0.15113E+03
    0.66379E+00    0.15221E+03
    0.66950E+00    0.15330E+03
    0.67528E+00    0.15438E+03
    0.68113E+00    0.15547E+03
    0.68706E+00    0.15660E+03
    0.69306E+00    0.15774E+03
    0.69913E+00    0.15887E+03
    0.70529E+00    0.16001E+03
    0.71152E+00    0.16120E+03
    0.71783E+00    0.16238E+03
    0.72423E+00    0.16356E+03
    0.73071E+00    0.16477E+03
    0.73728E+00    0.16600E+03
    0.74393E+00    0.16724E+03
    0.75068E+00    0.16848E+03
    0.75751E+00    0.16975E+03
    0.76444E+00    0.17104E+03
    0.77146E+00    0.17234E+03
    0.77858E+00    0.17363E+03
    0.78581E+00    0.17498E+03
    0.79313E+00    0.17633E+03
    0.80056E+00    0.17769E+03
    0.80809E+00    0.17906E+03
    0.81573E+00    0.18047E+03
    0.82349E+00    0.18189E+03
    0.83135E+00    0.18331E+03
    0.83934E+00    0.18478E+03
    0.84744E+00    0.18626E+03
    0.85567E+00    0.18775E+03
    0.86402E+00    0.18925E+03
    0.87250E+00    0.19080E+03
    0.88111E+00    0.19236E+03
    0.88986E+00    0.19392E+03
    0.89874E+00    0.19553E+03
    0.90776E+00    0.19717E+03
    0.91693E+00    0.19880E+03
    0.92625E+00    0.20047E+03
    0.93571E+00    0.20218E+03
    0.94534E+00    0.20390E+03
    0.95512E+00    0.20562E+03
    0.96507E+00    0.20742E+03
    0.97518E+00    0.20922E+03
    0.98547E+00    0.21102E+03
    0.99594E+00    0.21289E+03
    0.10066E+01    0.21478E+03
    0.10173E+01    0.21665E+03
    0.10281E+01    0.21853E+03
    0.10388E+01    0.22042E+03
    0.10495E+01    0.22228E+03
    0.10603E+01    0.22413E+03
    0.10710E+01    0.22602E+03
    0.10818E+01    0.22788E+03
    0.10925E+01    0.22972E+03
    0.11032E+01    0.23159E+03
    0.11140E+01    0.23345E+03
    0.11247E+01    0.23529E+03
    0.11355E+01    0.23713E+03
