         128            1           0.011                 2048                  256
         128            2           0.022                 4096                  512
         128            4           0.044                 8192                 1024
         128            8           0.084                16384                 2048
         128           16           0.171                32768                 4096
         128           32           0.327                65536                 8192
         128           64           0.688               131072                16384
         128          128           1.364               262144                32768
         128          256           2.709               524288                65536
         128          512           5.335              1048576               131072
         128         1024          10.570              2097152               262144
         181            1           0.016                 2896                  362
         181            2           0.031                 5792                  724
         181            4           0.060                11584                 1448
         181            8           0.121                23168                 2896
         181           16           0.244                46336                 5792
         181           32           0.479                92672                11584
         181           64           0.965               185344                23168
         181          128           1.856               370688                46336
         181          256           3.753               741376                92672
         181          512           7.719              1482752               185344
         181         1024          15.105              2965504               370688
         256            1           0.023                 4096                  512
         256            2           0.042                 8192                 1024
         256            4           0.087                16384                 2048
         256            8           0.167                32768                 4096
         256           16           0.334                65536                 8192
         256           32           0.663               131072                16384
         256           64           1.359               262144                32768
         256          128           2.690               524288                65536
         256          256           5.317              1048576               131072
         256          512          10.764              2097152               262144
         256         1024          21.707              4194304               524288
         362            1           0.032                 5792                  724
         362            2           0.062                11584                 1448
         362            4           0.122                23168                 2896
         362            8           0.238                46336                 5792
         362           16           0.485                92672                11584
         362           32           0.958               185344                23168
         362           64           1.923               370688                46336
         362          128           3.766               741376                92672
         362          256           7.848              1482752               185344
         362          512          14.782              2965504               370688
         362         1024          30.507              5931008               741376
         512            1           0.044                 8192                 1024
         512            2           0.087                16384                 2048
         512            4           0.172                32768                 4096
         512            8           0.349                65536                 8192
         512           16           0.684               131072                16384
         512           32           1.364               262144                32768
         512           64           2.703               524288                65536
         512          128           5.479              1048576               131072
         512          256          10.901              2097152               262144
         512          512          21.383              4194304               524288
         512         1024          42.390              8388608              1048576
         724            1           0.063                11584                 1448
         724            2           0.121                23168                 2896
         724            4           0.236                46336                 5792
         724            8           0.484                92672                11584
         724           16           0.976               185344                23168
         724           32           1.895               370688                46336
         724           64           3.727               741376                92672
         724          128           7.624              1482752               185344
         724          256          15.182              2965504               370688
         724          512          30.562              5931008               741376
         724         1024          59.932             11862016              1482752
        1024            1           0.091                16384                 2048
        1024            2           0.176                32768                 4096
        1024            4           0.347                65536                 8192
        1024            8           0.684               131072                16384
        1024           16           1.373               262144                32768
        1024           32           2.752               524288                65536
        1024           64           5.411              1048576               131072
        1024          128          10.882              2097152               262144
        1024          256          21.395              4194304               524288
        1024          512          42.704              8388608              1048576
        1024         1024          86.068             16777216              2097152
        1448            1           0.128                23168                 2896
        1448            2           0.247                46336                 5792
        1448            4           0.488                92672                11584
        1448            8           0.969               185344                23168
        1448           16           1.920               370688                46336
        1448           32           3.850               741376                92672
        1448           64           7.606              1482752               185344
        1448          128          15.516              2965504               370688
        1448          256          30.416              5931008               741376
        1448          512          60.489             11862016              1482752
        1448         1024         121.626             23724032              2965504
        2048            1           0.184                32768                 4096
        2048            2           0.341                65536                 8192
        2048            4           0.716               131072                16384
        2048            8           1.357               262144                32768
        2048           16           2.688               524288                65536
        2048           32           5.292              1048576               131072
        2048           64          10.586              2097152               262144
        2048          128          21.707              4194304               524288
        2048          256          43.862              8388608              1048576
        2048          512          85.589             16777216              2097152
        2048         1024         166.227             33554432              4194304
        2896            1           0.252                46336                 5792
        2896            2           0.494                92672                11584
