         128            1           0.340                 2048                16384
         128            2           0.667                 4096                32768
         128            4           1.311                 8192                65536
         128            8           2.595                16384               131072
         128           16           5.156                32768               262144
         128           32          10.277                65536               524288
         128           64          20.518               131072              1048576
         128          128          40.998               262144              2097152
         128          256          81.958               524288              4194304
         128          512         163.878              1048576              8388608
         128         1024         327.718              2097152             16777216
         181            1           0.481                 2896                23168
         181            2           0.943                 5792                46336
         181            4           1.855                11584                92672
         181            8           3.669                23168               185344
         181           16           7.291                46336               370688
         181           32          14.533                92672               741376
         181           64          29.014               185344              1482752
         181          128          57.974               370688              2965504
         181          256         115.894               741376              5931008
         181          512         231.734              1482752             11862016
         181         1024         463.414              2965504             23724032
         256            1           0.681                 4096                32768
         256            2           1.333                 8192                65536
         256            4           2.623                16384               131072
         256            8           5.189                32768               262144
         256           16          10.313                65536               524288
         256           32          20.555               131072              1048576
         256           64          41.036               262144              2097152
         256          128          81.996               524288              4194304
         256          256         163.917              1048576              8388608
         256          512         327.757              2097152             16777216
         256         1024         655.437              4194304             33554432
         362            1           0.963                 5792                46336
         362            2           1.885                11584                92672
         362            4           3.709                23168               185344
         362            8           7.338                46336               370688
         362           16          14.583                92672               741376
         362           32          29.066               185344              1482752
         362           64          58.027               370688              2965504
         362          128         115.948               741376              5931008
         362          256         231.788              1482752             11862016
         362          512         463.468              2965504             23724032
         362         1024         926.829              5931008             47448064
         512            1           1.362                 8192                65536
         512            2           2.667                16384               131072
         512            4           5.246                32768               262144
         512            8          10.378                65536               524288
         512           16          20.626               131072              1048576
         512           32          41.109               262144              2097152
         512           64          82.072               524288              4194304
         512          128         163.993              1048576              8388608
         512          256         327.833              2097152             16777216
         512          512         655.513              4194304             33554432
         512         1024        1310.873              8388608             67108864
         724            1           1.926                11584                92672
         724            2           3.771                23168               185344
         724            4           7.418                46336               370688
         724            8          14.676                92672               741376
         724           16          29.166               185344              1482752
         724           32          58.131               370688              2965504
         724           64         116.054               741376              5931008
         724          128         231.896              1482752             11862016
         724          256         463.576              2965504             23724032
         724          512         926.937              5931008             47448064
         724         1024        1853.657             11862016             94896128
        1024            1           2.723                16384               131072
        1024            2           5.333                32768               262144
        1024            4          10.492                65536               524288
        1024            8          20.757               131072              1048576
        1024           16          41.251               262144              2097152
