         128            1           0.043                 2048                 2048
         128            2           0.083                 4096                 4096
         128            4           0.164                 8192                 8192
         128            8           0.324                16384                16384
         128           16           0.645                32768                32768
         128           32           1.285                65536                65536
         128           64           2.565               131072               131072
         128          128           5.125               262144               262144
         128          256          10.245               524288               524288
         128          512          20.485              1048576              1048576
         128         1024          40.965              2097152              2097152
         181            1           0.060                 2896                 2896
         181            2           0.118                 5792                 5792
         181            4           0.232                11584                11584
         181            8           0.459                23168                23168
         181           16           0.911                46336                46336
         181           32           1.817                92672                92672
         181           64           3.627               185344               185344
         181          128           7.247               370688               370688
         181          256          14.487               741376               741376
         181          512          28.967              1482752              1482752
         181         1024          57.927              2965504              2965504
         256            1           0.085                 4096                 4096
         256            2           0.167                 8192                 8192
         256            4           0.328                16384                16384
         256            8           0.649                32768                32768
         256           16           1.289                65536                65536
         256           32           2.569               131072               131072
         256           64           5.129               262144               262144
         256          128          10.250               524288               524288
         256          256          20.490              1048576              1048576
         256          512          40.970              2097152              2097152
         256         1024          81.930              4194304              4194304
         362            1           0.120                 5792                 5792
         362            2           0.236                11584                11584
         362            4           0.464                23168                23168
         362            8           0.917                46336                46336
         362           16           1.823                92672                92672
         362           32           3.633               185344               185344
         362           64           7.253               370688               370688
         362          128          14.493               741376               741376
         362          256          28.974              1482752              1482752
         362          512          57.934              2965504              2965504
         362         1024         115.854              5931008              5931008
         512            1           0.170                 8192                 8192
         512            2           0.333                16384                16384
         512            4           0.656                32768                32768
         512            8           1.297                65536                65536
         512           16           2.578               131072               131072
         512           32           5.139               262144               262144
         512           64          10.259               524288               524288
         512          128          20.499              1048576              1048576
         512          256          40.979              2097152              2097152
         512          512          81.939              4194304              4194304
         512         1024         163.859              8388608              8388608
         724            1           0.241                11584                11584
         724            2           0.471                23168                23168
         724            4           0.927                46336                46336
         724            8           1.834                92672                92672
         724           16           3.646               185344               185344
         724           32           7.266               370688               370688
         724           64          14.507               741376               741376
         724          128          28.987              1482752              1482752
         724          256          57.947              2965504              2965504
         724          512         115.867              5931008              5931008
         724         1024         231.707             11862016             11862016
        1024            1           0.340                16384                16384
        1024            2           0.667                32768                32768
        1024            4           1.311                65536                65536
        1024            8           2.595               131072               131072
        1024           16           5.156               262144               262144
        1024           32          10.277               524288               524288
